ID,CENTER,FY,SIC,NAICS,STATE,PRODUCTS,EC_plant_cost,EC_plant_usage
UU0064,UU,2004,2834,325412,UT,minerals,45407,1637040
UU0065,UU,2004,3949,339920,UT,climbing equipment,50345,1815080
UU0066,UU,2004,3714,336390,UT,utility trailers,3411,122960
UU0067,UU,2004,2083,311213,ID,barley malt,524590,17899733
UU0068,UU,2004,3714,337127,UT,tables and chairs,91486,3298330
UU0069,UU,2004,2676,322291,UT,disposable diapers,1329049,62458242
UU0070,UU,2004,3999,339999,UT,dialysis solutions,1655336,77792000
UU0071,UU,2004,2834,325412,UT,chelated minerals,24497,739280
UU0072,UU,2004,3511,333611,UT,Jet engines,579215,20882400
UU0073,UU,2004,3993,339950,UT,electric signs,31255,722200
UU0074,UU,2004,2836,325414,UT,Cell culture media,225459,5209667
UU0075,UU,2004,2052,311821,UT,cookies,368847,13298000
UU0076,UU,2004,2082,311119,UT,beverages,11805,413810
UU0077,UU,2004,2096,311919,UT,snack food,,
UU0078,UU,2004,3272,327390,UT,concrete precast,33079,1140080
UU0079,UU,2005,2022,311513,ID,cheese,338156,12284555
UU0080,UU,2005,2023,311514,ID,whey,183995,8429759
UU0081,UU,2005,2022,311513,ID,cheese,1245080,45071782
UU0082,UU,2005,3714,336390,UT,Air bags,390100,2592000
UU0083,UU,2005,2653,322211,ID,cardboard boxes,295202,6970800
UU0084,UU,2005,3841,339112,UT,Medical devices,51262,1848160
UU0085,UU,2005,2512,337121,UT,furniture,200000,9399600
UU0086,UU,2005,3728,336413,UT,aerospace products,239148,8622000
UU0087,UU,2005,3317,331210,UT,Pipe,31590,1138905
UU0088,UU,2005,3812,334511,UT,Guidance Systems,1063868,33278102
UU0089,UU,2005,2341,315240,UT,undergarments,94461,3405600
UU0090,UU,2005,2341,315220,UT,clothing,56069,790400
UU0091,UU,2005,2752,323111,UT,Printed Material,17073,620240
UU0092,UU,2005,2752,323111,UT,Books,593890,12175721
UU0093,UU,2005,2013,311612,ID,"tempura beef, chicken & pork",26824,996065
UU0094,UU,2005,2024,311520,UT,Ice Cream Novelties,5715,210680
UU0095,UU,2005,2024,311520,UT,ice cream,,
UU0096,UU,2005,3446,332323,UT,Composite Materials,10762,397560
UU0097,UU,2006,2653,322211,UT,Cardboard boxes,403150,12599100
UU0098,UU,2006,2086,312112,UT,Bottled Water,39378,1367722
UU0099,UU,2006,2653,322211,ID,Cardboard box,239565,8111235
UU0100,UU,2006,3442,332321,UT,Garage Doors,36586,1421380
UU0101,UU,2006,2099,311991,UT,Vegetables,45620,1690011
UU0102,UU,2006,3354,331318,UT,Aluminum Parts,64500,958680
UU0103,UU,2006,2759,323113,UT,printed materials,14513,563820
UU0104,UU,2006,3537,333924,UT,bridges,102927,4161600
UU0105,UU,2006,2434,337110,UT,Cabinetry,50515,1343574
UU0106,UU,2006,3728,336413,UT,Aircraft Parts,169017,6857400
UU0107,UU,2006,3556,333241,UT,Food Processing Equipment,8427,327360
UU0108,UU,2006,3531,333120,UT,construction machinery,125731,4815840
UU0109,UU,2006,3844,334517,UT,Medica C-Arms,108616,4154820
UU0110,UU,2006,2677,322230,UT,envelopes,360859,8852960
UU0111,UU,2006,2675,322230,UT,paper products,103883,4035840
UU0112,UU,2006,3764,336415,UT,Rocket Motor,1677000,42879000
UU0113,UU,2006,3312,331110,UT,Steel Rebar,10177664,603120000
UU0114,UU,2017,2051,311812,UT,Bread and Bread Products,223177,6149531
UU0115,UU,2017,2082,312120,UT,Beer,35505,964680
UU0116,UU,2017,3841,339112,UT,centrifugation bowls and collection containers,230531,5711710
UU0117,UU,2017,3812,334511,UT,Guidance Systems,740863,19696800
UU0118,UU,2017,3841,339112,UT,Medical Devices,94833,2581800
UU0119,UU,2017,2833,325411,UT,Dietary Supplements,52332,1327204
UU0120,UU,2017,3325,332312,UT,"Steel products, rail-car maintanance",77918,1486372
UU0121,UU,2017,3826,334516,UT,"X-Ray tube, polarizers",387098,10323589
UU0122,UU,2017,3086,326140,UT,Roofing Material,384394,10234800
UU0123,UU,2017,4941,221310,UT,Water ,75887,1742135
UU0124,UU,2017,7999,712130,UT,NA,141778,3341177
UU0125,UU,2017,2824,335991,UT,"Carbon Fiber, Synthetic Resins, Prepreg Material",910959,27854237
UU0126,UU,2017,2096,311919,UT,"potato chips, corn chips",347181,9266641
UU0127,UU,2018,161,111419,UT,Tomatoes,842529,27090000
UU0128,UU,2018,3841,339112,UT,"Medical supplies, Syringes, Catheters",744419,15500737
UU0129,UU,2018,3728,336413,UT,Aircraft parts and assemblies,42534,1152651
UU0130,UU,2018,8249,611519,UT,"Degrees, certificates, and better futures ",32305,885920
UU0131,UU,2018,2026,311511,UT,Milk,273154,7236240
UU0132,UU,2018,3714,336390,UT,"Air bags, seat belts",68825,1886400
UU0133,UU,2018,3281,327410,UT,Limestone,1477529,45444000
UU0134,UU,2018,3295,327992,UT,Bentonite clay products,350752,5350170
UU0135,UU,2018,2499,321999,UT,Commercial Wood Products,44696,469190
UU0136,UU,2018,3728,336413,UT,Advanced Composite Scructures,228012,3477660
UU0137,UU,2018,2043,311230,UT,Breakfast Cereal,1930195,25602518
UU0138,UU,2018,3569,333249,UT,Machinery,78634,1650160
UU0139,UU,2018,2021,311512,UT,Dairy Products,1010109,15155240
UU0140,UU,2019,3714,336320,UT,Air bag initiators,690748,18429382
UU0141,UU,2019,4941,221310,UT,Treated Water,2417659,38931709
UU0142,UU,2019,3728,336413,UT,Composite Parts,91553,2503839
UU0143,UU,2019,2082,312120,UT,Beer,14027,223709
UU0144,UU,2019,3089,339999,UT,Rotational Molding Fencing,108755,2964031
UU0145,UU,2019,1021,212234,NV,Copper,5143832,213581205
UU0146,UU,2019,2082,312120,CO,Beer,66840,483449
UU0147,UU,2019,2082,312120,CO,Beer,22867,617520
UU0148,UU,2019,1475,212392,UT,Phosphate slurry,2397205,75191029
UU0149,UU,2019,2833,325411,UT,bulk powder capsules,36661,1002480
UU0150,UU,2019,3089,326199,UT,Food Grade Plastics,277313,7266173
UU0151,UU,2019,2026,311511,UT,Cheese and Yogurt ,846705,23261122
UU0152,UU,2019,3089,326199,UT,Molded Plastic Parts,139171,3812639
UU0153,UU,2019,4952,221310,UT,Treated water,136368,3154800
UU0154,UU,2019,3714,336390,UT,Propellant Pellets ,997805,30555960
UU0155,UU,2019,4941,221310,UT,Water Distribution,233092,3613300
UU0156,UU,2019,2435,337212,UT,Architectural Woodwork,100212,2737800
UU0157,UU,2019,3714,336390,UT,Auto parts,43628,869149
UU0158,UU,2019,2082,312120,UT,Beer,5589,152880
UU0159,UU,2020,3241,327310,UT,Portland Cement,3639188,112390000
UU0160,UU,2020,2026,311511,UT,"Bottled milk, cottage cheese, orange juice",520234,15818880
UU0161,UU,2020,2024,311520,UT,Ice cream and novelties,1056233,32117120
UU0162,UU,2020,8221,221330,UT,Chilled Water,396832,6613871
UU0163,UU,2020,4941,221310,UT,Water Distribution,289744,5031869
UU0164,UU,2020,4941,221310,UT,Drinking water,116538,3150890
UU0165,UU,2020,8221,611310,UT,"Degrees, certificates, and better futures.",23320,625888
UU0166,UU,2020,2752,323111,UT,Printed materials,388778,11592000
UU0167,UU,2020,3841,339112,UT,"Dialyzers, Saline Bags",990000,14154551
UU0168,UU,2020,4941,221310,UT,Water,94055,1858800
UU0169,UU,2020,4941,221310,UT,Water Distribution,169807,5054406
UU0170,UU,2020,3714,336390,UT,Automotive Safety products,574475,17304137
UU0171,UU,2020,2389,315990,UT,Clothing,224373,5904000
UU0172,UU,2021,2671,326112,UT,Flexible packaging and labels,64339,1306550
UU0173,UU,2021,3321,331511,UT,Metal Cast Parts,52355,1138392
UU0174,UU,2021,8221,221330,UT,High Temperature Hot Water,279307,4467242
UU0175,UU,2021,2211,315190,UT,Textiles,224373,5904000
UU0176,UU,2021,3714,336390,UT,Automobile safety equipment,928018,20531362
UU0177,UU,2021,3339,331410,UT,Refined Metal Ingots,482402,12835200
UU0178,UU,2021,3714,336390,UT,Automotive Safety Products,1847489,40873664
UU0179,UU,2021,2032,311422,UT,Canned Goods,24466,661160
UU0180,UU,2021,2048,311119,UT,Animal Feed,81420,2365200
UU0181,UU,2021,3211,327211,UT,Fiberglass Insulation,1286699,39148800
UU0182,UU,2021,4953,562219,UT,Renewable Natural Gas,124877,3410075
UU0183,UU,2021,4952,221310,UT,Treated Wastewater,376194,11510400
UU0184,UU,2021,3482,332992,UT,Bullets and Amunitions,36087,989679
UU0185,UU,2021,3089,326199,UT,PVC Products,915031,14241856
UU0186,UU,2021,3713,336211,UT,custom bulk explosive trucks,22675,623400
UU0187,UU,2021,2048,311119,UT,Animal Feed,23608,649840
UU0188,UU,2021,1623,237110,UT,Treated Wastewater,125825,3465000
UU0189,UU,2021,1623,237110,UT,Water Treatment,87218,2409300
UU0190,UU,2021,3084,326199,UT,HDPE Conduit,385059,11064900
UU0191,UU,2021,1623,237110,UT,Treated Wastewater,142659,3973798
UU0192,UU,2022,3728,336413,UT,stringers and frames for commercial airplanes,935021,26022921
UU0193,UU,2022,1021,212234,NV,Copper,7370860,293659778
UU0194,UU,2022,3728,336413,UT,Airplane frames and parts,680744,18805839
UU0195,UU,2022,2048,311119,UT,Animal Feed,123065,1890113
UU0196,UU,2022,3354,331318,UT,trailer hitches,37668,1042006
UU0197,UU,2022,4941,221310,UT,Water Distribution,124360,1977372
UU0198,UU,2022,8062,622110,UT,Health Care,82539,1153761
UU0199,UU,2022,3843,339114,UT,Toothpaste and mouth wash,219987,6109200
UU0200,UU,2022,4941,221310,UT,Hot water,31369,454626
UU0201,UU,2022,3841,339112,UT,Medical Devices,219336,5088720
UU0202,UU,2022,1474,325180,WY,soda ash,374321,15722000
UU0203,UU,2022,4941,221310,UT,Water Distribution,188878,2314254
UU0204,UU,2022,3053,339991,UT,Fluid seals,297928,8800200
UU0205,UU,2022,3949,339920,UT,Sporting Goods,206375,5349600
UU0206,UU,2022,3355,331318,UT,Aluminum,1532829,25031995
UU0207,UU,2022,3272,327390,UT,Concrete and Gypsum,10963,305600
UU0208,UU,2022,3589,333318,UT,Water treatment equipment,12343,342160
UU0209,UU,2022,3842,339113,UT,Surgical implants and instruments,64164,1785600
UU0210,UU,2023,2531,236220,UT,Hot water,121883,3496680
UU0211,UU,2023,2389,315280,UT,Industrial Apparel and Services,13959,387760
UU0212,UU,2023,2531,337127,UT,Folding Chairs,59788,1655879
UU0213,UU,2023,2531,337127,UT,Folding tables,72084,1890100
UU0214,UU,2023,3081,326112,UT,plastic stretch and shrink wrap,475256,16900800
UU0215,UU,2023,3812,334511,UT,Aerospace Structural Components,63435,1763468
UU0216,UU,2023,3321,331511,UT,Pipes and Poles,811564,23419557
UU0217,UU,2023,2064,311340,UT,Candy,413196,12064141
UU0218,UU,2023,3621,335312,UT,Power Generators,43808,1206000
UU0219,UU,2023,3069,326220,UT,Rubber,174704,5210100
UU0220,UU,2023,3567,333994,UT,Heating elements,153590,4654255
UU0221,UU,2023,2833,325411,UT,Nutrition supplement,36899,884788
UU0222,UU,2023,2821,326130,UT,Plastic Medical Supplies,501968,7722431
UU0223,UU,2023,2024,311520,UT,Ice cream,148458,1587936
UU0224,UU,2023,2099,311351,ID,Energy bars,668567,11216803
UU0225,UU,2023,2673,326111,ID,Retail Bags,1531756,29434920
UU0226,UU,2023,8221,611310,UT,NA,97490,1322801
UU0227,UU,2023,3545,333131,UT,Drilling tools,396965,4995440
UU0228,UU,2023,8211,611110,UT,NA,80327,759398
UU0229,UU,2023,2086,312111,UT,Canned Beverages,292022,5358199
UU0230,UU,2023,2844,325620,UT,Health and beauty liquids/gels/powders,166302,1625760
UU0231,UU,2023,3841,339112,UT,Medical Devices,1767347,48333600
UU0232,UU,2023,8211,611110,UT,NA,15106,420371
UU0233,UU,2023,8211,611110,UT,NA,12805,353440
UU0234,UU,2023,8231,519120,UT,NA,42902,1188480
UU0235,UU,2024,2063,311313,ID,Sugar,199495,5249877
UU0236,UU,2024,2034,311423,ID,Potato Flakes,173768,3519701
UU0237,UU,2024,3999,339999,UT,Medical equipment,54556,720640
UU0238,UU,2024,7389,561920,UT,NA,104732,3161100
UU0239,UU,2024,2052,311821,UT,Cookies and crackers,648934,19483200
UU0240,UU,2024,8011,621111,UT,NA,96904,2695040
UU0241,UU,2024,2844,325620,UT,Health and Beauty,74679,605120
UU0242,UU,2024,3624,335991,UT,Pre-Impregnanted Carbon Fiber,973527,33596906
UU0243,UU,2024,7011,721110,UT,NA,223662,6766550
UU0244,UU,2024,8011,621111,UT,NA,41500,1146480
UU0245,UU,2024,8221,611310,UT,NA,73730,1053279
UU0246,UU,2024,2389,315990,UT,"Socks, Belts, Wallets",26684,743800
UU0247,UU,2024,3537,333924,ID,Truck and Trailer Rebuilds,14895,328442
UU0248,UU,2024,3715,336212,ID,Agricultural Trailers,10822,234126
UU0249,UU,2024,7991,713940,UT,NA,35916,1011920
UU0250,UU,2024,4953,562920,UT,Recycled Tires,275542,7642942
UU0251,UU,2024,3679,334419,UT,Power distribution units,63396,1761600
UU0252,UU,2024,2875,325314,ID,Compost,7723,185500
UU0253,UU,2024,8222,611210,UT,NA,49484,1364860
UU0254,UU,2024,4941,221310,UT,Water Treatment and Irrigation,101260,1520880
UU0255,UU,2024,2833,325411,UT,Vitamins and supplements,156103,4850760
UU0256,UU,2024,3339,331410,UT,Zirconium and Hafnium,322223,8901187
UU0257,UU,2024,2096,311919,UT,Potato chips,30845,423120
UU0258,UU,2024,2812,325180,UT,"Salt, Sulfate of Potash, and Magnesium Chloride",2268810,76908788
UU0259,UU,2024,2038,311412,UT,Frozen food,4894176,69717609
UU0260,UU,2024,3842,339113,UT,Lower Limb Prosthetics,51515,1435118
UU0261,UU,2024,3728,336411,UT,Aerospace Engineering and Manufacturing,62499,1740600
UU0262,UU,2025,3679,334419,UT,Ceramic Substrates,31625,718744
UU0263,UU,2025,3479,332812,UT,Surface Finishing,23420,658320
UU0264,UU,2025,2034,311423,ID,"mashed potatoes, dehydrated potatoes, hash browns, and other flavored potato products",990583,17755813
UU0265,UU,2025,8221,611310,UT,NA,27337,759371
UU0266,UU,2025,3441,332312,UT,structural metal bridge supports,84659,2363120
UU0267,UU,2025,3499,332510,UT,Machined parts,61096,1697100
UU0268,UU,2025,2869,325110,UT,Mineral Ore Solutions,13733,359281
UU0269,UU,2025,3272,327390,UT,Premium Concrete Roofing Tiles,15974,107640
UU0271,UU,2025,3728,336413,UT,Image Generators,84467,2309708
UU0272,UU,2025,2911,324110,NV,Petroleum products,77063,1595700
UW0001,UW,2007,3496,332618,WA,Push/pull control cables,103840,3172720
UW0002,UW,2007,3231,327215,WA,Tempered glass panes and insulated glass panes,275656,8142000
UW0003,UW,2007,3728,336413,WA,Cockpit lighting and instrumentation panels,71612,1173960
UW0004,UW,2007,3566,333612,WA,Gears and gear cutting,125795,2313360
UW0005,UW,2007,2434,337110,WA,Kitchen and bath cabinets,347812,6157271
UW0006,UW,2007,2653,322211,WA,Custom Cardboard Boxes,396662,4965000
UW0007,UW,2007,3731,336611,WA,Ship Building and Repairing,156288,2971500
UW0008,UW,2007,3089,326199,WA,PVC Spacers for Insulated Glass Windows and Doors,842179,24875333
UW0009,UW,2007,3411,332431,WA,Aluminum cans,1127837,21663600
UW0010,UW,2008,3089,326199,WA,"Vinyl windows and patio doors, aluminum windows and patio doors",107752,3182600
UW0011,UW,2008,2084,312130,WA,Wine,61922,926760
UW0013,UW,2008,2064,311352,HI,Candy and Confectionary,10891,127666
UW0014,UW,2008,2752,323111,HI,Commercial Printed Products,263947,4020000
UW0015,UW,2008,2657,322212,HI,Plastic and Cardboard Packaging,27080,318461
UW0016,UW,2008,2099,311999,HI,Tofu and Tofu Products,14635,73415
UW0017,UW,2008,2051,311812,HI,Baked Goods,14778,89912
UW0018,UW,2008,3365,331524,WA,Brass and Aluminum Castings,29113,570496
UW0019,UW,2008,3312,331110,WA,Metal Tubing,88052,1386600
UW0020,UW,2008,3999,339999,WA,Fiber Reinforced Composites,76444,2335680
UW0021,UW,2008,5461,311811,WA,Baked Goods,318017,6482887
UW0022,UW,2008,3261,327110,WA,Fiberglass Tubs and Showers,295291,3958250
UW0023,UW,2009,2043,311230,WA,Cereal Products,403840,6462105
UW0024,UW,2009,3728,336411,WA,Aerospace Composites,70950,1875030
UW0025,UW,2009,3261,327110,WA,Fiberglass Showers and Tubs,325375,4042864
UW0026,UW,2009,2821,325211,WA,Plastics Materials and Laminates,167577,5120140
UW0027,UW,2009,2655,322219,WA,Treated Paper Products,143138,2686950
UW0028,UW,2009,3221,327213,WA,Wine Bottles,5125118,113967235
UW0029,UW,2009,3086,326150,WA,Plastic Containers,217007,6657880
UW0030,UW,2009,2611,322110,WA,Pulp and Paper Products,3440976,38457000
UW0031,UW,2009,921,112511,WA,eyed eggsï¼Œ fish flesh,119820,1622852
UW0032,UW,2009,3499,332999,WA,Sheet Metal Products,72084,1463960
UW0033,UW,2010,3471,332813,WA,"Metal Finishers, X-Ray Laboratory",105090,1463960
UW0034,UW,2010,5031,423310,WA,Plywood,363770,11849200
UW0035,UW,2010,2022,311513,WA,"Cheese, Dairy Products",1255560,31541760
UW0036,UW,2010,2038,311412,WA,Frozen Seafood,36318,451200
UW0037,UW,2010,2875,325314,WA,Composites,67620,952332
UW0038,UW,2010,2084,312130,WA,Wine,274933,7525908
UW0039,UW,2010,2037,311411,WA,Frozen vegetables,722988,17764740
UW0040,UW,2010,2679,322299,WA,Corrugated Paper,38790795,1020810394
UW0041,UW,2010,2064,311351,WA,Custom Mold Chocolate Bars,74208,884160
UW0042,UW,2010,3241,327310,WA,Cement,2014187,41544342
UW0043,UW,2011,2421,321113,WA,lumber,8525639,136410230
UW0044,UW,2011,2421,321113,WA,lumber,626863,20759339
UW0045,UW,2011,2421,321113,WA,lumber,740106,12278211
UW0046,UW,2011,2657,322212,WA,Boxes,509377,6397200
UW0047,UW,2011,2084,312130,WA,Wine,3600,56367
UW0048,UW,2011,2611,322110,WA,paper,8699045,386919926
UW0049,UW,2011,2084,312130,WA,Wine,206862,3478116
UW0050,UW,2011,2084,312130,WA,Wine,151236,2560884
UW0051,UW,2011,4612,486110,WA,Natural Gas,258980,7713600
UW0052,UW,2011,3325,331513,WA,Steel Castings,1092524,22576056
UW0053,UW,2011,2741,323111,WA,Newsprint,146234,1124800
UW0054,UW,2011,3812,336419,WA,Jet Propulsion Systems,520672,6086207
UW2201,UW,2022,3444,332322,WA,Metal Manufacturing,49922,988560
UW2202,UW,2022,2671,326112,WA,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,151467,1739000
UW2203,UW,2022,3674,334413,WA,Semiconductor and Related Device Manufacturing,350163,3555200
UW2204,UW,2022,3728,336411,WA,Aircraft Manufacturing,117147,1333281
UW2205,UW,2022,2023,311514,WA,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",177062,1810676
UW2206,UW,2022,3479,332812,WA,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",253162,3152700
UW2207,UW,2022,2099,311999,WA,All Other Miscellaneous Food Manufacturing,88836,866392
UW2208,UW,2022,3479,332812,WA,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",106664,1464480
UW2209,UW,2022,2095,311920,WA,"Roasted Coffe, Single Serve Coffee, Bagged Coffee",37365,376300
UW2210,UW,2022,3444,332322,WA,"manufacturing sheet metal work for buildings, airports, vehicles, etc",158295,1942271
UW2211,UW,2022,2621,322121,WA,Paper (except Newsprint) Mills.,57931,790974
UW2212,UW,2022,3565,333993,WA,Packaging Machinery Manufacturing,136425,2250126
UW2213,UW,2022,3599,332710,WA,Machine Shops,349395,3469661
UW2214,UW,2022,3751,336991,WA,"Motorcycle, Bicycle, and Parts Manufacturing",49505,369575
UW2215,UW,2022,2521,337211,WA,Wood Office Furniture Manufacturing,86802,1278606
UW2216,UW,2022,723,115114,WA,Post Harvest Crops,71562,775594
UW2217,UW,2022,723,115114,WA,Post harvest crops,34222,425983
UW2218,UW,2022,3553,333243,WA,"woodchips, bark, logging",68376,1243200
UW2219,UW,2022,3553,333243,WA,"woodchips, bark, logging",190788,3475200
UW2220,UW,2022,3728,336411,WA,Aircraft Manufacturing,137819,1588018
UW2301,UW,2023,2298,314994,WA,"Fiber, Yarn, and Thread Mills",159569,1528300
UW2302,UW,2023,3444,332322,WA,sheet metal work manufacturing,98067,1240500
UW2303,UW,2023,2051,311824,WA,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",74938,920229
UW2304,UW,2023,2631,322121,WA,"Paper (liner, board, and medium), pulp",3585004,80984000
UW2305,UW,2023,3273,327320,WA,Ready-Mix Concrete Manufacturing,368268,7753000
UW2306,UW,2023,2752,323111,WA,"Commercial offset, small letter, and digital printing. Wide format printing",38010,881899
UW2307,UW,2023,3499,332999,WA,"Precision sheet metal manufacturing, stamping and fabrication",115724,963360
UW2308,UW,2023,3273,327320,WA,Warm Mix and Hot Mix Asphalt,88580,1088833
UW2309,UW,2023,3088,326191,ID,Fiberglass Reinforced Plastics/Bathware,55471,1164999
UW2310,UW,2023,3728,336413,WA,Other Aircraft Parts and Auxiliary Equipment Manufacturing,128327,1775100
UW2311,UW,2023,3728,336413,WA,Other Aircraft Parts and Auxiliary Equipment Manufacturing,285992,3942700
UW2312,UW,2023,2434,337110,WA,Kitchen and Bath cabinets,257884,3712800
UW2313,UW,2023,175,111331,WA,"Apples, Cherries, Pears",273708,18853224
UW2314,UW,2023,175,111331,WA,Apple Orchards,287718,18836027
UW2315,UW,2023,3273,327320,WA,batch/mix plants in manufacturing concrete.,142700,1731990
UW2316,UW,2023,3398,332811,WA,Heat Treated Metal,240887,2765633
UW2317,UW,2023,3273,327320,WA,Warm Mix and Hot Mix Asphalt,60886,715977
UW2318,UW,2023,175,111331,WA,"Apples, Cherries, Pears",298411,20574812
UW2319,UW,2023,3728,336413,WA,"resin, fiberglass, carbon fiber",292365,3617400
UW2401,UW,2024,3728,336413,WA,Other Aircraft Parts and Auxiliary Equipment Manufacturing,300101,4322533
UW2402,UW,2024,2834,325412,WA,Pharmaceutical Preparation Manufacturing,267097,3760163
UW2403,UW,2024,3081,326113,WA,Unlaminated Plastics Film and Sheet (except Packaging),1486336,21629600
UW2404,UW,2024,3272,327390,WA,Other concrete product manufacturing,1343674,17980800
UW2405,UW,2024,3728,336413,WA,Other Aircraft Parts and Auxiliary Equipment Manufacturing,197319,2569289
UW2406,UW,2024,3494,332919,WA,Other Metal Valve and Pipe Fitting Manufacturing,1067720,18241589
UW2407,UW,2024,3761,336414,WA,Guided Missile and Space Vehicle Manufacturing,889456,8503400
UW2408,UW,2024,2431,321911,WA,Solide stile and rail wood doors,617253,10079000
UW2409,UW,2024,2086,312111,WA,Beverage Manufacturing,628297,8925880
UW2410,UW,2024,3086,326140,WA,Polystyrene Foam Products,141009,9679431
UW2411,UW,2024,4952,221320,WA,Sewage Treatment Facilities,122120,3625552
UW2412,UW,2024,2421,321113,WA,Softwood Building Products,179406,2279700
UW2413,UW,2024,4952,221320,WA,"Slude, Wastewater",75968,2770827
UW2414,UW,2024,2082,312120,WA,"Beer, Cider",66298,580556
UW2415,UW,2024,2091,311710,AK,Fresh and Frozen Seafood,121280,2096000
UW2416,UW,2024,3721,336411,AK,"Aluminum, steel, titanium, uncured rubber",42441,460800
UW2417,UW,2024,2095,311920,AK,"Roasted Coffee, Cold Brew, Caffeinated Seltzer",48505,220250
UW2501,UW,2025,2099,311999,WA,"Soups, Meats, Sauces",1278627,17047200
UW2502,UW,2025,4941,221310,WA,Water and Sewer Utility Service,24853,278021
UW2503,UW,2025,3728,336413,WA,Aerospace Composites and Honeycomb,207698,5179500
UW2504,UW,2025,3599,332312,WA,Structural Steel Fabrication,181705,1739600
UW2505,UW,2025,3728,336413,WA,Aerospace Manufacturing,368394,4221600
WI0001,WI,1987,3556,,WI,PACKAGING MACHINERY,15455,204865
WI0002,WI,1987,3325,,WI,BUSHINGS & CYLIN. PARTS,127345,2090563
WI0003,WI,1987,3559,,WI,STITCH. MACHINES & PARTS,43606,568875
WI0004,WI,1987,3613,,WI,CONTROL CIRCUITS,67179,888042
WI0005,WI,1987,3423,,WI,SPECIALTY HAND TOOLS,95349,1433763
WI0006,WI,1987,3111,,WI,LEATHER,125134,1762016
WI0007,WI,1987,3491,,WI,WATER SOFTENER CONTROLS,64599,945780
WI0008,WI,1987,3432,,WI,FAUCETS,112635,1691090
WI0009,WI,1987,3069,,WI,BUSINESS MACHINE ROLLERS,175020,2689039
WI0010,WI,1987,2653,,WI,SHIPPING CONTAINERS,267588,5478019
WI0011,WI,1987,3315,,WI,SHAPED WIRE,302425,5788101
WI0012,WI,1987,3499,,IL,EXPANDED METAL,121272,1242087
WI0013,WI,1987,3625,,WI,INDUSTRIAL CONTROLS,35681,514068
WI0014,WI,1987,3315,,IL,NAILS,51446,480950
WI0015,WI,1987,3499,,IL,LOCKS,65247,796014
WI0016,WI,1988,3951,,WI,"BALL POINT PENS, PENCILS",75966,864009
WI0017,WI,1988,3568,,WI,"COUPLERS, WRENCHES, ETC.",74864,879836
WI0018,WI,1988,2531,,WI,SEATS FOR MASS TRANSIT,55323,776964
WI0019,WI,1988,3589,,WI,WATER TREATMENT UNITS,156017,2635404
WI0020,WI,1988,3365,,WI,SAND CAST TRANSMISSION,89413,1105803
WI0021,WI,1988,3711,,WI,HANDCRAFTED LUXURY CARS,68454,890973
WI0022,WI,1988,2759,,IL,PRINTING,310428,3453986
WI0023,WI,1988,3541,,IL,MACHINES - CUTTING TYPE,109031,1405627
WI0024,WI,1988,3714,,IL,AUTO HEATING & AIR CONDITIONING,165906,2218347
WI0025,WI,1988,3495,,WI,"SPRINGS, STAMPINGS,WIRE",47488,681125
WI0026,WI,1988,3324,,WI,INVESTMENT CASTINGS,369344,6024619
WI0027,WI,1988,3089,,WI,FLEXIBLE PACKAGING,196548,3903283
WI0028,WI,1988,3524,,WI,SHEET METAL ASSEMBLIES,222626,4379543
WI0029,WI,1988,3519,,WI,AIR-COOLED ENGINES,226863,3711606
WI0030,WI,1988,3531,,WI,FABRICATION JOB SHOP,86713,1207503
WI0031,WI,1988,3452,,WI,STAMPINGS AND WASHERS,192261,3749121
WI0032,WI,1988,3443,,WI,COMPRESSED GAS CYLINDERS,306097,4769050
WI0033,WI,1988,2653,,WI,FIBER PARTITIONS,91041,1436987
WI0034,WI,1988,3561,,IL,HYDRAULIC PUMPS,233293,3241208
WI0035,WI,1988,3596,,IL,BATHROOM SCALES,179044,1944607
WI0036,WI,1988,3593,,WI,HYDRAULIC CYLINDERS,120395,1890973
WI0037,WI,1988,3594,,IL,"PISTONS, MOTORS, PUMPS",208522,2775791
WI0038,WI,1988,3669,,IL,ELEC. ALARM COMPONENTS,120796,1492673
WI0039,WI,1988,3554,,WI,LABEL MACHINES & PARTS,55039,936987
WI0040,WI,1988,2026,,IL,"MILK, ICE CREAM, CHEESE",472194,6735932
WI0041,WI,1988,2676,,WI,SANITARY PAPER PRODUCTS,113878,2050997
WI0042,WI,1988,3679,,WI,"RELAYS, SOLENOIDS",186258,3769930
WI0043,WI,1988,2653,,WI,CORRUGATED CONTAINERS,175433,3147714
WI0044,WI,1988,2599,,WI,"CABINETRY,SEATING,DECORATIVE",20744,319168
WI0045,WI,1988,3531,,WI,SNOWPLOWS,136183,1952814
WI0046,WI,1989,3554,,WI,MACHINES FOR PAPER INDUSTRY,26972,426729
WI0047,WI,1989,3069,,WI,ROLLERS,115108,1859027
WI0048,WI,1989,3363,,WI,ALUMINUM CASTINGS,210709,4551876
WI0049,WI,1989,3955,,IL,CARBON PAPER,191141,2117233
WI0050,WI,1989,2024,,WI,ICE CREAM,394410,7760551
